TIME_PERIOD;GEO;AGE;SEX;neu;old;edge;diff;TIMESTAMP
2020-W14;CH033;Y85T89;F;11;10;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W14;CH040;Y75T79;M;17;16;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W14;CH056;Y80T84;M; 7; 6;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W15;CH013;Y85T89;F;11;10;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W15;CH031;Y_GE90;F; 5; 6;2020-W26to2020-W25;-1;2020-07-10T03:18:44Z
2020-W16;CH011;Y55T59;F; 2; 1;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W17;CH011;Y85T89;F;17;16;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W17;CH031;Y70T74;M; 2; 3;2020-W26to2020-W25;-1;2020-07-10T03:18:44Z
2020-W18;CH033;Y75T79;M; 8; 6;2020-W26to2020-W25; 2;2020-07-10T03:18:44Z
2020-W18;CH040;Y_GE90;F;42;41;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W18;CH070;Y60T64;M; 3; 2;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W19;CH021;Y60T64;F; 3; 2;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W19;CH031;Y65T69;M; 1; 2;2020-W26to2020-W25;-1;2020-07-10T03:18:44Z
2020-W19;CH032;Y70T74;M; 2; 1;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W19;CH033;Y80T84;M; 8; 7;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W19;CH040;Y85T89;M;18;17;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W19;CH055;Y50T54;F; 1; 0;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W19;CH056;Y85T89;M; 3; 2;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W20;CH011;Y65T69;F; 2; 1;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W20;CH013;Y70T74;F; 4; 3;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W20;CH013;Y80T84;F; 4; 3;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W20;CH031;Y65T69;F; 1; 0;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W20;CH033;Y50T54;M; 4; 3;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W20;CH033;Y80T84;F; 6; 5;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W20;CH057;Y50T54;F; 1; 0;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W20;CH057;Y80T84;F; 3; 2;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
2020-W20;CH063;Y75T79;M; 5; 4;2020-W26to2020-W25; 1;2020-07-10T03:18:44Z
